0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
30AndyA PafkoPafkoCF30‌‌‌,1950,CHC,146,514,95,156,24,8,36,92,69,32,4,--,.304,.397,.591,.988
30SammyS SosaSosaRF30‌‌‌,1995,CHC,144,564,89,151,17,3,36,119,58,134,34,7,.268,.340,.500,.840
30SammyS SosaSosaRF30‌‌‌,1997,CHC,162,642,90,161,31,4,36,119,45,174,22,12,.251,.300,.480,.780
34SammyS SosaSosaRF34‌‌‌,2004,CHC,126,478,69,121,21,0,35,80,56,133,0,0,.253,.332,.517,.849
34DerrekD LeeLee1B34‌‌‌,2009,CHC,141,532,91,163,36,2,35,111,76,109,1,0,.306,.393,.579,.972
36JavierJ BáezBáez2B36‌‌‌,2018,CHC,160,606,101,176,40,9,34,111,29,167,21,9,.290,.326,.554,.880
36BillyB WilliamsWilliamsRF36‌‌‌,1965,CHC,164,645,115,203,39,6,34,108,65,76,10,1,.315,.377,.552,.929
38RonR SantoSanto3B38‌‌‌,1965,CHC,164,608,88,173,30,4,33,101,88,109,3,1,.285,.378,.510,.888
38BillyB WilliamsWilliamsLF38‌‌‌,1964,CHC,162,645,100,201,39,2,33,98,59,84,10,7,.312,.370,.532,.902
38SammyS SosaSosaRF38‌‌‌,1993,CHC,159,598,92,156,25,5,33,93,38,135,36,11,.261,.309,.485,.794
38BillB NicholsonNicholsonRF38‌‌‌,1944,CHC,156,582,116,167,35,8,33,122,93,71,3,--,.287,.391,.545,.936
38AlfonsoA SorianoSorianoLF38‌‌‌,2007,CHC,135,579,97,173,42,5,33,70,31,130,19,6,.299,.337,.560,.897
43AnthonyA RizzoRizzo1B43‌‌‌,2014,CHC,140,524,89,150,28,1,32,78,73,116,5,4,.286,.386,.527,.913
43JimJ HickmanHickman1B43‌‌‌,1970,CHC,149,514,102,162,33,4,32,115,93,99,0,1,.315,.419,.582,1.001
43AlfonsoA SorianoSorianoLF43‌‌‌,2012,CHC,151,561,68,147,33,2,32,108,44,153,6,2,.262,.322,.499,.821
43RickR MondayMondayCF43‌‌‌,1976,CHC,137,534,107,145,20,5,32,77,60,125,5,9,.272,.346,.507,.853
43AnthonyA RizzoRizzo1B43‌‌‌,2016,CHC,155,583,94,170,43,4,32,109,74,108,3,5,.292,.385,.544,.929
43DerrekD LeeLee1B43‌‌‌,2004,CHC,161,605,90,168,39,1,32,98,68,128,12,5,.278,.356,.504,.860
43HankH SauerSauerLF43‌‌‌,1950,CHC,145,540,85,148,32,2,32,103,60,67,1,--,.274,.350,.519,.869
43AnthonyA RizzoRizzo1B43‌‌‌,2017,CHC,157,572,99,156,32,3,32,109,91,90,10,4,.273,.392,.507,.899
PLAYERPLAYER,YEARYEAR,TEAMTEAM,GG,ABAB,RR,HH,2B2B,3B3B,caret-upcaret-downHRcaret-upcaret-downHR,RBIRBI,BBBB,SOSO,SBSB,CSCS,AVGAVG,OBPOBP,SLGSLG,OPSOPS
43ErnieE BanksBanks1B43‌‌‌,1968,CHC,150,552,71,136,27,0,32,83,27,67,2,0,.246,.287,.469,.756
52AndreA DawsonDawsonRF52‌‌‌,1991,CHC,149,563,69,153,21,4,31,104,22,80,4,5,.272,.302,.488,.790
52AramisA RamirezRamirez3B52‌‌‌,2005,CHC,123,463,72,140,30,0,31,92,35,60,0,1,.302,.358,.568,.926
52RonR SantoSanto3B52‌‌‌,1967,CHC,161,586,107,176,23,4,31,98,96,103,1,5,.300,.395,.512,.907
52HenryH RodriguezRodriguezLF52‌‌‌,1998,CHC,128,415,56,104,21,1,31,85,54,113,1,3,.251,.334,.530,.864
52HackH WilsonWilsonCF52‌‌‌,1928,CHC,145,520,89,163,32,9,31,120,77,94,4,--,.313,.404,.588,.992
52AnthonyA RizzoRizzo1B52‌‌‌,2015,CHC,160,586,94,163,38,3,31,101,78,105,17,6,.278,.387,.512,.899
52KrisK BryantBryant3B52‌‌‌,2019,CHC,147,543,108,153,35,1,31,77,74,145,4,0,.282,.382,.521,.903
59RyneR SandbergSandberg2B59‌‌‌,1989,CHC,157,606,104,176,25,5,30,76,59,85,15,5,.290,.356,.497,.853
59RonR SantoSanto3B59‌‌‌,1964,CHC,161,592,94,185,33,13,30,114,86,96,3,4,.313,.398,.564,.962
59RonR SantoSanto3B59‌‌‌,1966,CHC,155,561,93,175,21,8,30,94,95,78,4,5,.312,.412,.538,.950
