PLAYER,YEAR,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
1001PhilP MankowskiMankowski3B1001‌‌‌,1978,DET,88,222,28,61,8,0,4,20,22,28,2,3,.275,.344,.365,.709
1001DwayneD MurphyMurphyCF1001‌‌‌,1988,DET,49,144,14,36,5,0,4,19,24,26,1,1,.250,.361,.368,.729
1001CharlieC GehringerGehringer2B1001‌‌‌,1927,DET,133,508,110,161,29,11,4,61,52,31,17,8,.317,.383,.441,.824
1001RyanR RaburnRaburnRF1001‌‌‌,2007,DET,49,138,28,42,12,2,4,27,8,33,3,0,.304,.340,.507,.847
921BobB SwiftSwiftC921‌‌‌,1948,DET,113,292,23,65,6,0,4,33,51,29,1,0,.223,.338,.284,.622
921JerryJ LumpeLumpe2B921‌‌‌,1967,DET,81,177,19,41,4,0,4,17,16,18,0,0,.232,.295,.322,.617
921JerryJ LumpeLumpe2B921‌‌‌,1965,DET,145,502,72,129,15,3,4,39,56,34,7,0,.257,.333,.323,.656
921ChicoC FernandezFernandezSS921‌‌‌,1960,DET,133,435,44,105,13,3,4,35,39,50,13,4,.241,.303,.313,.616
1001LarryL HerndonHerndonDH1001‌‌‌,1988,DET,76,174,16,39,5,0,4,20,23,37,0,1,.224,.313,.322,.635
1001BillyB McMillonMcMillonDH1001‌‌‌,2000,DET,46,123,20,37,7,1,4,24,19,19,1,0,.301,.388,.472,.860
1001JefryJ MarteMarte1B1001‌‌‌,2015,DET,33,80,9,17,4,0,4,11,8,22,0,0,.213,.284,.413,.697
1001RyanR RaburnRaburnLF1001‌‌‌,2008,DET,92,182,26,43,10,1,4,20,16,49,3,1,.236,.298,.368,.666
921AlA KalineKalineRF921‌‌‌,1954,DET,138,504,42,139,18,3,4,43,22,45,9,5,.276,.305,.347,.652
921TracyT JonesJonesLF921‌‌‌,1990,DET,50,118,15,27,4,1,4,9,6,13,1,1,.229,.283,.381,.664
921CasperC WellsWellsRF921‌‌‌,2010,DET,36,93,14,30,6,1,4,17,6,19,0,1,.323,.364,.538,.902
921MartyM CastilloCastilloC921‌‌‌,1984,DET,70,141,16,33,5,2,4,17,10,33,1,0,.234,.285,.383,.668
921JasonJ ThompsonThompson1B921‌‌‌,1980,DET,36,126,10,27,5,0,4,20,13,26,0,1,.214,.289,.349,.638
921BillyB McMillonMcMillonDH921‌‌‌,2000,DET,46,123,20,37,7,1,4,24,19,19,1,0,.301,.388,.472,.860
921C.J.C CronCron1B921‌‌‌,2020,DET,13,42,9,8,3,0,4,8,9,16,0,0,.190,.346,.548,.894
921BirdieB TebbettsTebbettsC921‌‌‌,1939,DET,106,341,37,89,22,2,4,53,25,20,2,1,.261,.315,.372,.687
921DannyD BautistaBautistaRF921‌‌‌,1994,DET,31,99,12,23,4,1,4,15,3,18,1,2,.232,.255,.414,.669
921PeteP FoxFoxRF921‌‌‌,1936,DET,73,220,46,67,12,1,4,26,34,23,1,3,.305,.405,.423,.828
921BenB PetrickPetrickLF921‌‌‌,2003,DET,43,120,18,27,6,0,4,12,8,30,0,0,.225,.273,.375,.648
921BarneyB McCoskyMcCoskyCF921‌‌‌,1939,DET,147,611,120,190,33,14,4,58,70,45,20,4,.311,.384,.430,.814
921DukeD SimsSimsC921‌‌‌,1972,DET,38,98,11,31,4,0,4,19,19,18,0,0,.316,.432,.480,.912
921BobB KennedyKennedy3B921‌‌‌,1956,DET,70,177,17,41,5,0,4,22,24,19,2,2,.232,.328,.328,.656
921JohnJ WockenfussWockenfussC921‌‌‌,1975,DET,35,118,15,27,6,3,4,13,10,15,0,0,.229,.287,.432,.719
921DuffyD DyerDyerC921‌‌‌,1980,DET,48,108,11,20,1,0,4,11,13,34,0,0,.185,.273,.306,.579
921ScottS LivingstoneLivingstone3B921‌‌‌,1992,DET,117,354,43,100,21,0,4,46,21,36,1,3,.282,.319,.376,.695
921AndrewAn RomineRomine2B921‌‌‌,2017,DET,124,318,45,74,17,2,4,25,22,67,6,4,.233,.289,.336,.625
921BradB AusmusAusmusC921‌‌‌,1996,DET,75,226,30,56,12,0,4,22,26,45,3,4,.248,.328,.354,.682
921JeffJ LarishLarishDH921‌‌‌,2009,DET,32,74,13,16,3,1,4,7,15,25,0,1,.216,.344,.446,.790
921WaltW DropoDropo1B921‌‌‌,1954,DET,107,320,27,90,14,2,4,44,24,41,0,1,.281,.328,.375,.703
921BrayanB PeñaPeñaC921‌‌‌,2013,DET,71,229,19,68,11,0,4,22,6,26,0,2,.297,.315,.397,.712
921JoeJ OliverOliverC921‌‌‌,1998,DET,50,155,8,35,8,0,4,22,7,33,0,1,.226,.253,.355,.608
921BenB OglivieOglivieLF921‌‌‌,1974,DET,92,252,28,68,11,3,4,29,34,38,12,3,.270,.353,.385,.738
921TomT BrookensBrookens3B921‌‌‌,1979,DET,60,190,23,50,5,2,4,21,11,40,10,3,.263,.309,.374,.683
921DarnellD ColesColes3B921‌‌‌,1987,DET,53,149,14,27,5,1,4,15,15,23,0,1,.181,.263,.309,.572
921CraigC PaquettePaquette3B921‌‌‌,2002,DET,72,252,20,49,14,1,4,20,10,53,1,0,.194,.223,.306,.529
921JoseJ IglesiasIglesiasSS921‌‌‌,2016,DET,137,467,57,119,26,0,4,32,28,50,7,4,.255,.306,.336,.642
921BirdieB TebbettsTebbettsC921‌‌‌,1940,DET,111,379,46,112,24,4,4,46,35,14,4,5,.296,.357,.412,.769
921RonR TingleyTingleyC921‌‌‌,1995,DET,54,124,14,28,8,1,4,18,15,38,0,1,.226,.307,.403,.710
921BarneyB McCoskyMcCoskyCF921‌‌‌,1940,DET,143,589,123,200,39,19,4,57,67,41,13,9,.340,.408,.491,.899
921JefryJ MarteMarte1B921‌‌‌,2015,DET,33,80,9,17,4,0,4,11,8,22,0,0,.213,.284,.413,.697
921LizL FunkFunkCF921‌‌‌,1930,DET,140,527,74,145,26,11,4,65,29,39,12,6,.275,.319,.389,.708
921TyT CobbCobbCF921‌‌‌,1913,DET,122,428,70,167,18,16,4,67,58,31,51,--,.390,.467,.535,1.002
921DickD TracewskiTracewskiSS921‌‌‌,1968,DET,90,212,30,33,3,1,4,15,24,51,3,0,.156,.239,.236,.475
921TyT CobbCobbRF921‌‌‌,1908,DET,150,581,88,188,36,20,4,108,34,,39,--,.324,.367,.475,.842
921JohnJ FlahertyFlahertyC921‌‌‌,1996,DET,47,152,18,38,12,0,4,23,8,25,1,0,.250,.290,.408,.698
921AlexA AvilaAvilaC921‌‌‌,2015,DET,67,178,21,34,5,0,4,13,40,66,0,1,.191,.339,.287,.626
921NateN ColbertColbert1B921‌‌‌,1975,DET,45,156,16,23,4,2,4,18,17,52,0,2,.147,.231,.276,.507
921BubbaB TrammellTrammellRF921‌‌‌,1997,DET,44,123,14,28,5,0,4,13,15,35,3,1,.228,.307,.366,.673
921CameronC MaybinMaybinCF921‌‌‌,2016,DET,94,349,65,110,14,5,4,43,36,69,15,6,.315,.383,.418,.801
921JohnJ ShelbyShelbyCF921‌‌‌,1990,DET,78,222,22,55,9,3,4,20,10,51,3,5,.248,.280,.369,.649
921RaulR CasanovaCasanovaC921‌‌‌,1996,DET,25,85,6,16,1,0,4,9,6,18,0,0,.188,.242,.341,.583
921RonR LeFloreLeFloreCF921‌‌‌,1976,DET,135,544,93,172,23,8,4,39,51,111,58,20,.316,.376,.410,.786
921AustinA JacksonJacksonCF921‌‌‌,2010,DET,151,618,103,181,34,10,4,41,47,170,27,6,.293,.345,.400,.745
921DickD KryhoskiKryhoski1B921‌‌‌,1950,DET,53,169,20,37,10,0,4,19,8,11,0,1,.219,.258,.349,.607
921TyT CobbCobbCF921‌‌‌,1922,DET,137,526,99,211,42,16,4,99,55,24,9,13,.401,.462,.565,1.027
921DwayneD MurphyMurphyCF921‌‌‌,1988,DET,49,144,14,36,5,0,4,19,24,26,1,1,.250,.361,.368,.729
921PatP MullinMullinX921‌‌‌,1953,DET,79,97,11,26,1,0,4,17,14,15,0,1,.268,.360,.402,.762
921HiramH BocachicaBocachicaCF921‌‌‌,2002,DET,34,103,14,23,4,0,4,8,5,22,2,2,.223,.259,.379,.638
921RedR WilsonWilsonC921‌‌‌,1959,DET,67,228,28,60,17,2,4,35,10,23,2,2,.263,.295,.408,.703
921MartyM KavanaghKavanagh2B921‌‌‌,1914,DET,128,439,60,109,21,6,4,35,41,42,16,14,.248,.318,.351,.669
921TyT CobbCobbCF921‌‌‌,1926,DET,79,233,48,79,18,5,4,62,26,2,9,4,.339,.408,.511,.919
921TyT CobbCobbCF921‌‌‌,1924,DET,155,625,115,211,38,10,4,79,85,18,23,14,.338,.418,.450,.868
921LynnL JonesJonesCF921‌‌‌,1979,DET,95,213,33,63,8,0,4,26,17,22,9,6,.296,.349,.390,.739
921RyanR RaburnRaburnRF921‌‌‌,2007,DET,49,138,28,42,12,2,4,27,8,33,3,0,.304,.340,.507,.847
1001JerryJ LumpeLumpe2B1001‌‌‌,1967,DET,81,177,19,41,4,0,4,17,16,18,0,0,.232,.295,.322,.617
1001FredF HaneyHaney2B1001‌‌‌,1923,DET,142,503,84,142,13,4,4,67,45,23,13,5,.282,.347,.348,.695
1001TylerT CollinsCollinsLF1001‌‌‌,2015,DET,60,192,18,51,11,3,4,25,13,43,2,1,.266,.316,.417,.733
1001Brian L.B HunterHunterCF1001‌‌‌,1998,DET,142,595,67,151,29,3,4,36,36,94,42,12,.254,.298,.333,.631
1001JoeJ HooverHooverSS1001‌‌‌,1943,DET,144,575,78,140,15,8,4,38,36,101,6,5,.243,.289,.318,.607
1001BirdieB TebbettsTebbettsC1001‌‌‌,1939,DET,106,341,37,89,22,2,4,53,25,20,2,1,.261,.315,.372,.687
1001SeanS CaseyCasey1B1001‌‌‌,2007,DET,143,453,40,134,30,1,4,54,39,42,2,2,.296,.353,.393,.746
1001ScottS LivingstoneLivingstone3B1001‌‌‌,1992,DET,117,354,43,100,21,0,4,46,21,36,1,3,.282,.319,.376,.695
921HootH EversEversCF921‌‌‌,1946,DET,81,304,42,81,8,4,4,33,34,43,7,1,.266,.344,.359,.703
921SeanS CaseyCasey1B921‌‌‌,2007,DET,143,453,40,134,30,1,4,54,39,42,2,2,.296,.353,.393,.746
921MickeyM StanleyStanleyCF921‌‌‌,1976,DET,84,214,34,55,17,1,4,29,14,19,2,0,.257,.301,.402,.703
921AustinA JacksonJacksonCF921‌‌‌,2014,DET,100,374,52,102,25,5,4,33,35,85,9,4,.273,.332,.398,.730
1045BubbaB PhillipsPhillips3B1045‌‌‌,1964,DET,46,87,14,22,1,0,3,6,10,13,1,2,.253,.327,.368,.695
1045BubbaB PhillipsPhillipsLF1045‌‌‌,1955,DET,95,184,18,43,4,0,3,23,14,20,2,1,.234,.289,.304,.593
1045GaryG PettisPettisCF1045‌‌‌,1988,DET,129,458,65,96,14,4,3,36,47,85,44,10,.210,.285,.277,.562
1045DaveD BergmanBergman1B1045‌‌‌,1985,DET,69,140,8,25,2,0,3,7,14,15,0,0,.179,.250,.257,.507
1045JamesJ CaseyCasey3B1045‌‌‌,1902,DET,132,520,69,142,18,7,3,55,44,,22,--,.273,.338,.352,.690
1045SchoolboyS RoweRoweP1045‌‌‌,1935,DET,45,109,19,34,3,2,3,28,12,12,0,0,.312,.380,.459,.839
1045HowardH JohnsonJohnson3B1045‌‌‌,1983,DET,27,66,11,14,0,0,3,5,7,10,0,0,.212,.297,.348,.645
1045RoyR JohnsonJohnsonRF1045‌‌‌,1932,DET,49,195,33,49,14,2,3,22,20,26,7,2,.251,.324,.390,.714
1045ReggieR SandersSanders1B1045‌‌‌,1974,DET,26,99,12,27,7,0,3,10,5,20,1,0,.273,.308,.434,.742
1045JimJ PricePriceC1045‌‌‌,1968,DET,64,132,12,23,4,0,3,13,13,14,0,0,.174,.253,.273,.526
1045RipR RadcliffRadcliffLF1045‌‌‌,1941,DET,96,379,47,120,14,5,3,40,19,13,4,4,.317,.351,.404,.755
1045PaulP EasterlingEasterlingLF1045‌‌‌,1928,DET,43,114,17,37,7,1,3,12,8,24,2,1,.325,.374,.482,.856
1045BillyB RhielRhiel3B1045‌‌‌,1932,DET,85,250,30,70,13,3,3,38,17,23,2,0,.280,.328,.392,.720
1045MervM SheaSheaC1045‌‌‌,1929,DET,50,162,23,47,6,0,3,24,19,18,2,1,.290,.365,.383,.748
1045JohnJ ShelbyShelbyLF1045‌‌‌,1991,DET,53,143,19,22,8,1,3,8,8,23,0,2,.154,.204,.287,.491
1045ChicoC FernandezFernandezSS1045‌‌‌,1961,DET,133,435,41,108,15,4,3,40,36,45,8,5,.248,.305,.322,.627
1045PatP SheridanSheridanLF1045‌‌‌,1989,DET,50,120,16,29,3,0,3,15,17,21,4,0,.242,.333,.342,.675
1045ChristinC StewartStewartLF1045‌‌‌,2020,DET,36,90,6,15,3,0,3,9,5,30,0,0,.167,.224,.300,.524
1045VictorV ReyesReyesCF1045‌‌‌,2019,DET,69,276,29,84,16,5,3,25,14,64,9,3,.304,.336,.431,.767
1045VictorV ReyesReyesRF1045‌‌‌,2022,DET,92,315,27,80,19,3,3,34,13,77,2,2,.254,.289,.362,.651
1045EldenE AukerAukerP1045‌‌‌,1937,DET,43,91,14,18,4,2,3,16,8,36,0,0,.198,.263,.385,.648
1045MattM WalbeckWalbeckC1045‌‌‌,1997,DET,47,137,18,38,3,0,3,10,12,19,3,3,.277,.331,.365,.696
1045DonD LenhardtLenhardtLF1045‌‌‌,1952,DET,45,144,18,27,2,1,3,13,28,18,0,1,.188,.320,.278,.598
1045EarlE WebbWebbRF1045‌‌‌,1932,DET,88,338,49,97,19,8,3,51,39,18,1,1,.287,.361,.417,.778
1045PaulP BakoBakoC1045‌‌‌,1998,DET,96,305,23,83,12,1,3,30,23,82,1,1,.272,.319,.348,.667
1045A.J.A HinchHinchC1045‌‌‌,2003,DET,27,74,7,15,3,1,3,11,3,18,0,0,.203,.247,.392,.639
1045VanceV WilsonWilsonC1045‌‌‌,2005,DET,61,152,18,30,4,0,3,19,11,26,0,0,.197,.275,.283,.558
1045KidK GleasonGleason2B1045‌‌‌,1901,DET,135,547,82,150,16,12,3,75,41,,32,--,.274,.327,.364,.691
1045TimT CorcoranCorcoranX1045‌‌‌,1977,DET,55,103,13,29,3,0,3,15,6,9,0,1,.282,.315,.398,.713
1045BobbyB VeachVeachLF1045‌‌‌,1915,DET,152,569,81,178,40,10,3,112,68,43,16,19,.313,.390,.434,.824
1045BobbyB VeachVeachLF1045‌‌‌,1916,DET,150,566,92,173,33,15,3,91,52,41,24,15,.306,.367,.433,.800
1045BobbyB VeachVeachLF1045‌‌‌,1918,DET,127,499,59,139,21,13,3,78,35,23,21,--,.279,.331,.391,.722
1045GatesG BrownBrownX1045‌‌‌,1970,DET,81,124,18,28,3,0,3,24,20,14,0,0,.226,.331,.323,.654
1045DwightD LowryLowryC1045‌‌‌,1986,DET,56,150,21,46,4,0,3,18,17,19,0,0,.307,.392,.393,.785
1045RedR WilsonWilsonC1045‌‌‌,1957,DET,60,180,21,43,8,1,3,13,25,19,2,3,.239,.341,.344,.685
1045RedR WilsonWilsonC1045‌‌‌,1958,DET,103,298,31,89,13,1,3,29,35,30,10,0,.299,.373,.379,.752
1045OzzieO VirgilVirgil3B1045‌‌‌,1960,DET,62,132,16,30,4,2,3,13,4,14,1,1,.227,.248,.356,.604
1045GeorgeG ThomasThomasRF1045‌‌‌,1965,DET,79,169,19,36,5,1,3,10,12,39,2,3,.213,.269,.308,.577
1045MikeM LagaLaga1B1045‌‌‌,1982,DET,27,88,6,23,9,0,3,11,4,23,1,0,.261,.293,.466,.759
1045MikeM LagaLaga1B1045‌‌‌,1986,DET,15,45,6,9,1,0,3,8,5,13,0,0,.200,.280,.422,.702
1045PaulP RichardsRichardsC1045‌‌‌,1944,DET,95,300,24,71,13,0,3,37,35,30,8,3,.237,.318,.310,.628
1045PaulP RichardsRichardsC1045‌‌‌,1945,DET,83,234,26,60,12,1,3,32,19,31,4,0,.256,.315,.355,.670
1045RockyR BridgesBridgesSS1045‌‌‌,1959,DET,116,381,38,102,16,3,3,35,30,35,1,2,.268,.320,.349,.669
1045KidK ElberfeldElberfeldSS1045‌‌‌,1901,DET,121,432,76,133,21,11,3,76,57,,23,--,.308,.397,.428,.825
1045OwenO FriendFriend2B1045‌‌‌,1953,DET,31,96,10,17,4,0,3,10,6,9,0,1,.177,.233,.313,.546
1045RayR KnightKnight1B1045‌‌‌,1988,DET,105,299,34,65,12,2,3,33,20,30,1,1,.217,.271,.301,.572
1045BobB FothergillFothergillLF1045‌‌‌,1928,DET,111,347,49,110,28,10,3,63,24,19,8,3,.317,.366,.481,.847
1045RussR SullivanSullivanRF1045‌‌‌,1952,DET,15,52,7,17,2,1,3,5,3,5,1,0,.327,.375,.577,.952
1045BobbyB VeachVeachLF1045‌‌‌,1919,DET,139,538,87,191,45,17,3,101,33,33,19,--,.355,.398,.519,.917
1045RickR LeachLeach1B1045‌‌‌,1982,DET,82,218,23,52,7,2,3,12,21,29,4,0,.239,.303,.330,.633
1045RickR LeachLeach1B1045‌‌‌,1983,DET,99,242,22,60,17,0,3,26,19,21,2,2,.248,.305,.355,.660
1045OzzieO VirgilVirgil3B1045‌‌‌,1958,DET,49,193,19,47,10,2,3,19,8,20,1,0,.244,.272,.363,.635
1045TonyT TaylorTaylor2B1045‌‌‌,1971,DET,55,181,27,52,10,2,3,19,12,11,5,1,.287,.335,.414,.749
1045AdamA EverettEverettSS1045‌‌‌,2009,DET,118,345,43,82,21,0,3,44,22,61,5,2,.238,.288,.325,.613
1045BarneyB McCoskyMcCoskyCF1045‌‌‌,1941,DET,127,494,80,160,25,8,3,55,61,33,8,3,.324,.401,.425,.826
1045JohnJ McHaleMcHale1B1045‌‌‌,1947,DET,39,95,10,20,1,0,3,11,7,24,1,1,.211,.265,.316,.581
1045KimeraK BarteeBarteeX1045‌‌‌,1998,DET,57,98,20,19,5,1,3,15,6,35,9,5,.194,.238,.357,.595
1045ScottS SizemoreSizemore2B1045‌‌‌,2010,DET,48,143,19,32,7,0,3,14,15,40,0,0,.224,.296,.336,.632
1045AlexA PresleyPresleyRF1045‌‌‌,2017,DET,71,245,30,77,10,3,3,20,15,49,5,0,.314,.354,.416,.770
1045FredF HatfieldHatfield3B1045‌‌‌,1953,DET,109,311,41,79,11,1,3,19,40,34,3,5,.254,.341,.325,.666
1045DanD MeyerMeyerLF1045‌‌‌,1974,DET,13,50,5,10,1,1,3,7,1,1,1,0,.200,.231,.440,.671
1045RobertR FickFickC1045‌‌‌,1998,DET,7,22,6,8,1,0,3,7,2,7,1,0,.364,.417,.818,1.235
1045RobertR FickFickDH1045‌‌‌,1999,DET,15,41,6,9,0,0,3,10,7,6,1,0,.220,.327,.439,.766
1045RobertR FickFick1B1045‌‌‌,2000,DET,66,163,18,41,7,2,3,22,22,39,2,1,.252,.340,.374,.714
1045MiltM CuylerCuylerCF1045‌‌‌,1991,DET,154,475,77,122,15,7,3,33,52,92,41,10,.257,.335,.337,.672
1045MiltM CuylerCuylerCF1045‌‌‌,1992,DET,89,291,39,70,11,1,3,28,10,62,8,5,.241,.275,.316,.591
1045ShaneS HalterHalter3B1045‌‌‌,2000,DET,105,238,26,62,12,2,3,27,14,49,5,2,.261,.302,.366,.668
1045JamesJ AdduciAdduci1B1045‌‌‌,2018,DET,59,176,19,47,8,2,3,21,6,45,1,0,.267,.290,.386,.676
1045SportS McAllisterMcAllisterC1045‌‌‌,1901,DET,89,306,45,92,9,4,3,57,15,,17,--,.301,.344,.386,.730
1045ElliottE MaddoxMaddox3B1045‌‌‌,1970,DET,109,258,30,64,13,4,3,24,30,42,2,3,.248,.332,.364,.696
1045SkeeterS BarnesBarnes3B1045‌‌‌,1992,DET,95,165,27,45,8,1,3,25,10,18,3,1,.273,.318,.388,.706
1045PhilP MankowskiMankowski3B1045‌‌‌,1977,DET,94,286,21,79,7,3,3,27,16,41,1,2,.276,.318,.353,.671
1045MickeyM StanleyStanleyRF1045‌‌‌,1978,DET,53,151,15,40,9,0,3,8,9,19,0,1,.265,.306,.384,.690
1045TyT CobbCobbCF1045‌‌‌,1918,DET,111,421,83,161,19,14,3,64,41,21,34,--,.382,.440,.515,.955
1045DaveD StegmanStegmanCF1045‌‌‌,1979,DET,12,31,6,6,0,0,3,5,2,3,1,1,.194,.242,.484,.726
1045JohnJ StoneStoneLF1045‌‌‌,1930,DET,127,425,60,132,29,11,3,56,32,49,6,9,.311,.360,.452,.812
1045CarlosC GuillenGuillen2B1045‌‌‌,2011,DET,28,95,8,22,2,1,3,13,5,16,1,1,.232,.265,.368,.633
1045EarlE WhitehillWhitehillP1045‌‌‌,1929,DET,38,90,10,23,2,0,3,11,6,17,0,0,.256,.302,.378,.680
1045CharlieC GehringerGehringer2B1045‌‌‌,1941,DET,127,436,65,96,19,4,3,46,95,26,1,2,.220,.363,.303,.666
1045TimT CorcoranCorcoran1B1045‌‌‌,1980,DET,84,153,20,44,7,1,3,18,22,10,0,2,.288,.379,.405,.784
1045PurnalP GoldyGoldyRF1045‌‌‌,1962,DET,20,70,8,16,1,1,3,12,0,12,0,0,.229,.236,.400,.636
1045TomT MatchickMatchickSS1045‌‌‌,1968,DET,80,227,18,46,6,2,3,14,10,46,0,2,.203,.248,.286,.534
1045EddieE MathewsMathewsX1045‌‌‌,1968,DET,31,52,4,11,0,0,3,8,5,12,0,0,.212,.281,.385,.666
1045BrandonB IngeInge3B1045‌‌‌,2011,DET,102,269,29,53,10,2,3,23,24,74,1,1,.197,.265,.283,.548
1045JohnJ WockenfussWockenfussC1045‌‌‌,1976,DET,60,144,18,32,7,2,3,10,17,14,0,3,.222,.309,.361,.670
1045HaroldH CastroCastroSS1045‌‌‌,2021,DET,106,315,35,89,13,1,3,37,14,72,1,1,.283,.310,.359,.669
1045GraysonG GreinerGreinerC1045‌‌‌,2020,DET,18,51,8,6,2,0,3,8,3,20,0,0,.118,.182,.333,.515
1045NomarN MazaraMazaraRF1045‌‌‌,2021,DET,50,165,12,35,5,2,3,19,15,45,0,0,.212,.276,.321,.597
1045TravisT DemeritteDemeritteRF1045‌‌‌,2019,DET,48,169,24,38,7,2,3,10,14,63,3,0,.225,.286,.343,.629
1045EricE DavisDavisCF1045‌‌‌,1994,DET,37,120,19,22,4,0,3,13,18,45,5,0,.183,.290,.292,.582
1045EddieE AinsmithAinsmithC1045‌‌‌,1919,DET,114,364,42,99,17,12,3,32,45,30,9,--,.272,.354,.409,.763
1045WilliamW NanceNanceLF1045‌‌‌,1901,DET,132,461,72,129,24,5,3,66,51,,9,--,.280,.355,.373,.728
1045DerekD HillHillCF1045‌‌‌,2021,DET,49,139,19,36,3,3,3,14,10,42,6,3,.259,.313,.388,.701
1045MattM VierlingVierling3B1045‌‌‌,2024,DET,46,145,16,38,5,4,3,19,7,35,0,0,.262,.297,.414,.711
1045MarvM OwenOwen3B1045‌‌‌,1931,DET,105,377,35,84,11,6,3,39,29,38,2,2,.223,.282,.308,.590
1045WenceelW PérezPérezCF1045‌‌‌,2024,DET,34,113,17,31,4,4,3,14,12,28,4,2,.274,.341,.460,.801
1045JimJ DelsingDelsingLF1045‌‌‌,1952,DET,33,113,14,31,2,1,3,15,11,8,1,0,.274,.344,.389,.733
1045DonieD BushBushSS1045‌‌‌,1910,DET,142,496,90,130,13,4,3,34,78,,49,--,.262,.365,.323,.688
1045BrentB ClevlenClevlenCF1045‌‌‌,2006,DET,31,39,9,11,1,2,3,6,2,15,0,0,.282,.317,.641,.958
1045TerryT HarperHarperRF1045‌‌‌,1987,DET,31,64,4,13,3,0,3,10,9,8,1,0,.203,.301,.391,.692
1045JohnnyJ LiponLiponSS1045‌‌‌,1949,DET,127,439,57,110,14,6,3,59,75,24,2,4,.251,.362,.330,.692
1045PedroP GarciaGarcia2B1045‌‌‌,1976,DET,77,227,21,45,10,2,3,20,9,40,2,3,.198,.239,.300,.539
1045LouL WhitakerWhitaker2B1045‌‌‌,1978,DET,139,484,71,138,12,7,3,58,61,65,7,7,.285,.361,.357,.718
1045LouL WhitakerWhitaker2B1045‌‌‌,1979,DET,127,423,75,121,14,8,3,42,78,66,20,10,.286,.395,.378,.773
1045PatP MullinMullinRF1045‌‌‌,1946,DET,93,276,34,68,13,4,3,35,25,36,3,5,.246,.311,.355,.666
1045JohnnyJ GrothGrothCF1045‌‌‌,1951,DET,118,428,41,128,29,1,3,49,31,32,1,1,.299,.349,.393,.742
1045GeneG MichaelMichaelSS1045‌‌‌,1975,DET,56,145,15,31,2,0,3,13,8,28,0,0,.214,.253,.290,.543
1045LuL BlueBlue1B1045‌‌‌,1925,DET,150,532,92,163,18,9,3,94,83,29,19,5,.306,.403,.391,.794
1045MattM NokesNokesDH1045‌‌‌,1990,DET,44,111,12,30,5,1,3,8,4,14,0,0,.270,.305,.414,.719
1045JimJ DelahantyDelahanty2B1045‌‌‌,1910,DET,106,378,67,111,16,2,3,45,43,,15,--,.294,.379,.370,.749
1045JimJ DelahantyDelahanty1B1045‌‌‌,1911,DET,144,542,83,184,30,14,3,94,56,,15,--,.339,.411,.463,.874
1045JaCobyJ JonesJonesCF1045‌‌‌,2017,DET,56,141,14,24,3,1,3,13,9,65,6,2,.170,.240,.270,.510
1045PinkyP HargraveHargraveC1045‌‌‌,1929,DET,76,185,26,61,12,0,3,26,20,24,2,2,.330,.401,.443,.844
1045SpencerS TorkelsonTorkelson1B1045‌‌‌,2024,DET,49,188,21,39,14,0,3,17,16,45,0,0,.207,.279,.330,.609
1045MiguelM CabreraCabrera1B1045‌‌‌,2018,DET,38,134,17,40,11,0,3,22,22,27,0,0,.299,.395,.448,.843
1045RamonR SantiagoSantiagoSS1045‌‌‌,2010,DET,112,320,38,84,9,1,3,22,30,56,2,2,.263,.337,.325,.662
1045AlA GreeneGreeneDH1045‌‌‌,1979,DET,29,59,9,8,1,0,3,6,10,15,0,1,.136,.257,.305,.562
1045MartyM McManusMcManus3B1045‌‌‌,1931,DET,107,362,39,98,17,3,3,53,49,22,7,3,.271,.361,.359,.720
1045BoboB OsborneOsborne1B1045‌‌‌,1959,DET,86,209,27,40,7,1,3,21,16,41,1,0,.191,.254,.278,.532
1045PaulP CampbellCampbell1B1045‌‌‌,1949,DET,87,255,38,71,15,4,3,30,24,32,3,3,.278,.343,.404,.747
1045JimmyJ OutlawOutlawLF1045‌‌‌,1944,DET,139,535,69,146,20,6,3,57,41,40,7,8,.273,.327,.350,.677
1045ParkerP MeadowsMeadowsCF1045‌‌‌,2023,DET,37,125,19,29,4,2,3,13,17,37,8,1,.232,.331,.368,.699
1045LanceL ParrishParrishC1045‌‌‌,1977,DET,12,46,10,9,2,0,3,7,5,12,0,0,.196,.275,.435,.710
1045DaleD AlexanderAlexander1B1045‌‌‌,1931,DET,135,517,75,168,47,3,3,87,64,35,5,8,.325,.401,.445,.846
1045BillyB HoeftHoeftP1045‌‌‌,1957,DET,42,67,13,10,2,0,3,10,5,14,0,0,.149,.205,.313,.518
1045MattM BattsBattsC1045‌‌‌,1952,DET,56,173,11,41,4,1,3,13,14,22,1,0,.237,.298,.324,.622
1045MickeyM StanleyStanleyCF1045‌‌‌,1965,DET,30,117,14,28,6,0,3,13,3,12,1,0,.239,.256,.368,.624
1045MickeyM StanleyStanleyCF1045‌‌‌,1966,DET,92,235,28,68,15,4,3,19,17,20,2,1,.289,.336,.426,.762
1045MickeyM StanleyStanleyCF1045‌‌‌,1975,DET,52,164,26,42,7,3,3,19,15,27,1,1,.256,.320,.390,.710
1045TomT BrookensBrookens3B1045‌‌‌,1986,DET,98,281,42,76,11,2,3,25,20,42,11,8,.270,.319,.356,.675
1045GeneG LamontLamontC1045‌‌‌,1974,DET,60,92,9,20,4,0,3,8,7,19,0,0,.217,.273,.359,.632
