PLAYER,YEAR,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
30DavidD OrtizOrtizDH30‌‌‌,2015,BOS,146,528,73,144,37,0,37,108,77,95,0,1,.273,.360,.553,.913
30TedT WilliamsWilliamsLF30‌‌‌,1941,BOS,143,456,135,185,33,3,37,120,145,27,2,4,.406,.551,.735,1.286
33J.D.J MartinezMartinezDH33‌‌‌,2019,BOS,146,575,98,175,33,2,36,105,72,138,2,0,.304,.383,.557,.940
33TonyT ArmasArmasCF33‌‌‌,1983,BOS,145,574,77,125,23,2,36,107,29,131,0,1,.218,.254,.453,.707
33JimmieJ FoxxFoxx1B33‌‌‌,1937,BOS,150,569,111,162,24,6,36,127,99,96,10,8,.285,.392,.538,.930
33TonyT ConigliaroConigliaroRF33‌‌‌,1970,BOS,146,560,89,149,20,1,36,116,43,93,4,2,.266,.324,.498,.822
33JasonJ BayBayLF33‌‌‌,2009,BOS,151,531,103,142,29,3,36,119,94,162,13,3,.267,.384,.537,.921
33TedT WilliamsWilliamsLF33‌‌‌,1942,BOS,150,522,141,186,34,5,36,137,145,51,3,2,.356,.499,.648,1.147
33JimmieJ FoxxFoxx1B33‌‌‌,1940,BOS,144,515,106,153,30,4,36,119,101,87,4,7,.297,.412,.581,.993
40MannyM RamirezRamirezLF40‌‌‌,2006,BOS,130,449,79,144,27,1,35,102,100,102,0,1,.321,.439,.619,1.058
40DavidD OrtizOrtizDH40‌‌‌,2014,BOS,142,518,59,136,27,0,35,104,75,95,0,0,.263,.355,.517,.872
40NomarN GarciaparraGarciaparraSS40‌‌‌,1998,BOS,143,604,111,195,37,8,35,122,33,62,12,6,.323,.362,.584,.946
40KenK HarrelsonHarrelsonRF40‌‌‌,1968,BOS,150,535,79,147,17,4,35,109,69,90,2,6,.275,.356,.518,.874
40MoM VaughnVaughn1B40‌‌‌,1997,BOS,141,527,91,166,24,0,35,96,86,154,2,2,.315,.420,.560,.980
40JackieJ JensenJensenRF40‌‌‌,1958,BOS,154,548,83,157,31,0,35,122,99,65,9,4,.286,.396,.535,.931
40DavidD OrtizOrtizDH40‌‌‌,2007,BOS,149,549,116,182,52,1,35,117,111,103,3,1,.332,.445,.621,1.066
40JimmieJ FoxxFoxx1B40‌‌‌,1939,BOS,124,467,130,168,31,10,35,105,89,72,4,3,.360,.464,.694,1.158
48DwightD EvansEvans1B48‌‌‌,1987,BOS,154,541,109,165,37,2,34,123,106,98,4,6,.305,.417,.569,.986
48WaltW DropoDropo1B48‌‌‌,1950,BOS,136,559,101,180,28,8,34,144,45,75,0,0,.322,.378,.583,.961
48CarlC EverettEverettCF48‌‌‌,2000,BOS,137,496,82,149,32,4,34,108,52,113,11,4,.300,.373,.587,.960
51RafaelR DeversDevers3B51‌‌‌,2023,BOS,153,580,90,157,34,0,33,100,62,126,5,1,.271,.351,.500,.851
51GeorgeG ScottScott1B51‌‌‌,1977,BOS,157,584,103,157,26,5,33,95,57,112,1,1,.269,.337,.500,.837
51MannyM RamirezRamirezLF51‌‌‌,2002,BOS,120,436,84,152,31,0,33,107,73,85,0,0,.349,.450,.647,1.097
51XanderX BogaertsBogaertsSS51‌‌‌,2019,BOS,155,614,110,190,52,0,33,117,76,122,4,2,.309,.384,.555,.939
51DickD StuartStuart1B51‌‌‌,1964,BOS,156,603,73,168,27,1,33,114,37,130,0,0,.279,.320,.491,.811
56MookieM BettsBettsRF56‌‌‌,2018,BOS,136,520,129,180,47,5,32,80,81,91,30,6,.346,.438,.640,1.078
56JacobyJ EllsburyEllsburyCF56‌‌‌,2011,BOS,158,660,119,212,46,5,32,105,52,98,39,15,.321,.376,.552,.928
56TonyT ConigliaroConigliaroRF56‌‌‌,1965,BOS,138,521,82,140,21,5,32,82,51,116,4,2,.269,.338,.512,.850
56DwightD EvansEvansRF56‌‌‌,1984,BOS,162,630,121,186,37,8,32,104,96,115,3,1,.295,.388,.532,.920
56TedT WilliamsWilliamsLF56‌‌‌,1947,BOS,156,528,125,181,40,9,32,114,162,47,0,1,.343,.499,.634,1.133
56DwightD EvansEvansRF56‌‌‌,1982,BOS,162,609,122,178,37,7,32,98,112,125,3,2,.292,.402,.534,.936
56RafaelR DeversDevers3B56‌‌‌,2019,BOS,156,647,129,201,54,4,32,115,48,119,8,8,.311,.361,.555,.916
56DavidD OrtizOrtizDH56‌‌‌,2010,BOS,145,518,86,140,36,1,32,102,82,145,0,1,.270,.370,.529,.899
64MookieM BettsBettsRF64‌‌‌,2016,BOS,158,672,122,214,42,5,31,113,49,80,26,4,.318,.363,.534,.897
64TedT WilliamsWilliamsRF64‌‌‌,1939,BOS,149,565,131,185,44,11,31,145,107,64,2,1,.327,.436,.609,1.045
64DonD BaylorBaylorDH64‌‌‌,1986,BOS,160,585,93,139,23,1,31,94,62,111,3,5,.238,.344,.439,.783
64DavidD OrtizOrtizDH64‌‌‌,2003,BOS,128,448,79,129,39,2,31,101,58,83,0,0,.288,.369,.592,.961
64HunterH RenfroeRenfroeRF64‌‌‌,2021,BOS,144,521,89,135,33,0,31,96,44,130,1,2,.259,.315,.501,.816
69FelixF MantillaMantilla2B69‌‌‌,1964,BOS,133,425,69,123,20,1,30,64,41,46,0,1,.289,.357,.553,.910
69ButchB HobsonHobson3B69‌‌‌,1977,BOS,159,593,77,157,33,5,30,112,27,162,5,4,.265,.300,.489,.789
69DavidD OrtizOrtizDH69‌‌‌,2013,BOS,137,518,84,160,38,2,30,103,76,88,4,0,.309,.395,.564,.959
69ReggieR SmithSmithCF69‌‌‌,1971,BOS,159,618,85,175,33,2,30,96,63,82,11,3,.283,.352,.489,.841
69VernV StephensStephensSS69‌‌‌,1950,BOS,149,628,125,185,34,6,30,144,65,43,1,0,.295,.361,.511,.872
69TedT WilliamsWilliamsLF69‌‌‌,1951,BOS,148,531,109,169,28,4,30,126,144,45,1,1,.318,.464,.556,1.020
69NickN EsaskyEsasky1B69‌‌‌,1989,BOS,154,564,79,156,26,5,30,108,66,117,1,2,.277,.355,.500,.855
69NomarN GarciaparraGarciaparraSS69‌‌‌,1997,BOS,153,684,122,209,44,11,30,98,35,92,22,9,.306,.342,.534,.876
69HanleyH RamirezRamirez1B69‌‌‌,2016,BOS,147,549,81,157,28,1,30,111,60,120,9,3,.286,.361,.505,.866
78RicoR PetrocelliPetrocelliSS78‌‌‌,1970,BOS,157,583,82,152,31,3,29,103,67,82,1,1,.261,.334,.473,.807
78MoM VaughnVaughn1B78‌‌‌,1993,BOS,152,539,86,160,34,1,29,101,79,130,4,3,.297,.390,.525,.915
78VernV StephensStephensSS78‌‌‌,1948,BOS,155,635,114,171,25,8,29,137,77,56,1,0,.269,.350,.471,.821
78BabeB RuthRuthLF78‌‌‌,1919,BOS,130,432,103,139,34,12,29,114,101,58,7,--,.322,.456,.657,1.113
78MookieM BettsBettsRF78‌‌‌,2019,BOS,150,597,135,176,40,5,29,80,97,101,16,3,.295,.391,.524,.915
78TedT WilliamsWilliamsLF78‌‌‌,1960,BOS,113,310,56,98,15,0,29,72,75,41,1,1,.316,.451,.645,1.096
78TedT WilliamsWilliamsLF78‌‌‌,1954,BOS,117,386,93,133,23,1,29,89,136,32,0,0,.345,.513,.635,1.148
78KevinK YoukilisYoukilis1B78‌‌‌,2008,BOS,145,538,91,168,43,4,29,115,62,108,3,5,.312,.390,.569,.959
78DwightD EvansEvansRF78‌‌‌,1985,BOS,159,617,110,162,29,1,29,78,114,105,7,2,.263,.378,.454,.832
78DavidD OrtizOrtizDH78‌‌‌,2011,BOS,146,525,84,162,40,1,29,96,78,83,1,1,.309,.398,.554,.952
88JoseJ CansecoCansecoDH88‌‌‌,1996,BOS,96,360,68,104,22,1,28,82,63,82,3,1,.289,.400,.589,.989
88TrotT NixonNixonRF88‌‌‌,2003,BOS,134,441,81,135,24,6,28,87,65,96,4,2,.306,.396,.578,.974
88AdriánA BeltréBeltré3B88‌‌‌,2010,BOS,154,589,84,189,49,2,28,102,40,82,2,1,.321,.365,.553,.918
