PLAYER,YEAR,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
185StanS SpenceSpenceCF185‌‌‌,1946,WAS,152,578,83,169,50,10,16,87,62,31,1,7,.292,.365,.497,.862
185TonyT OlivaOlivaDH185‌‌‌,1973,MIN,146,571,63,166,20,0,16,92,45,44,2,1,.291,.345,.410,.755
185MichaelM CuddyerCuddyerRF185‌‌‌,2007,MIN,144,547,87,151,28,5,16,81,64,107,5,0,.276,.356,.433,.789
185TonyT OlivaOlivaRF185‌‌‌,1965,MIN,149,576,107,185,40,5,16,98,55,64,19,9,.321,.378,.491,.869
185StanS SpenceSpenceCF185‌‌‌,1947,WAS,147,506,62,141,22,6,16,73,81,41,2,2,.279,.378,.441,.819
185KentK HrbekHrbek1B185‌‌‌,1983,MIN,141,515,75,153,41,5,16,84,57,71,4,6,.297,.366,.489,.855
185GaryG GaettiGaetti3B185‌‌‌,1990,MIN,154,577,61,132,27,5,16,85,36,101,6,1,.229,.274,.376,.650
185RichR RollinsRollins3B185‌‌‌,1963,MIN,136,531,75,163,23,1,16,61,36,59,2,0,.307,.359,.444,.803
211EarlE BatteyBatteyC211‌‌‌,1960,WAS,137,466,49,126,24,2,15,60,48,68,4,5,.270,.346,.427,.773
211LarryL HisleHisleCF211‌‌‌,1973,MIN,143,545,88,148,25,6,15,64,64,128,11,4,.272,.351,.422,.773
211RonR CoomerCoomer3B211‌‌‌,1998,MIN,137,529,54,146,22,1,15,72,18,72,2,2,.276,.295,.406,.701
211MartyM CordovaCordovaLF211‌‌‌,1997,MIN,103,378,44,93,18,4,15,51,30,92,5,3,.246,.305,.434,.739
211MarwinM GonzalezGonzalezRF211‌‌‌,2019,MIN,114,425,52,112,19,0,15,55,31,98,1,0,.264,.322,.414,.736
211MickeyM VernonVernon1B211‌‌‌,1953,WAS,152,608,101,205,43,11,15,115,63,57,4,6,.337,.403,.518,.921
211KentK HrbekHrbek1B211‌‌‌,1992,MIN,112,394,52,96,20,0,15,58,71,56,5,2,.244,.357,.409,.766
211KenK LandreauxLandreauxCF211‌‌‌,1979,MIN,151,564,81,172,27,5,15,83,37,57,10,3,.305,.347,.450,.797
211BobB AllisonAllisonRF211‌‌‌,1960,WAS,145,501,79,126,30,3,15,69,92,94,11,9,.251,.367,.413,.780
211ShaneS MackMackLF211‌‌‌,1994,MIN,81,303,55,101,21,2,15,61,32,51,4,1,.333,.402,.564,.966
