PLAYER,YEAR,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
430RedR KressKressSS430‌‌‌,1932,CWS,135,515,83,147,42,4,9,57,47,36,6,3,.285,.346,.435,.781
430RoyceR ClaytonClaytonSS430‌‌‌,2001,CWS,135,433,62,114,21,4,9,60,33,72,10,7,.263,.315,.393,.708
430BrookB FordyceFordyceC430‌‌‌,1999,CWS,105,333,36,99,25,1,9,49,21,48,2,0,.297,.343,.459,.802
430AlejandroA De AzaDe AzaCF430‌‌‌,2012,CWS,131,524,81,147,29,6,9,50,47,109,26,12,.281,.349,.410,.759
430RayR DurhamDurham2B430‌‌‌,2002,CWS,96,345,71,103,20,2,9,48,49,59,20,5,.299,.390,.446,.836
430MagglioM OrdonezOrdonezRF430‌‌‌,2004,CWS,52,202,32,59,8,2,9,37,16,22,0,2,.292,.351,.485,.836
430GregG NortonNorton1B430‌‌‌,1998,CWS,105,299,38,71,17,2,9,36,26,77,3,3,.237,.301,.398,.699
430EarlE SheelySheely1B430‌‌‌,1925,CWS,153,600,93,189,43,3,9,111,68,23,3,3,.315,.389,.442,.831
430JimJ RiveraRiveraLF430‌‌‌,1958,CWS,116,276,37,62,8,4,9,35,24,49,21,3,.225,.282,.380,.662
430EarlE TorgesonTorgeson1B430‌‌‌,1959,CWS,127,277,40,61,5,3,9,45,62,55,7,6,.220,.359,.357,.716
430TylerT FlowersFlowersC430‌‌‌,2015,CWS,112,331,21,79,12,0,9,39,21,104,0,1,.239,.295,.356,.651
