PLAYER,YEAR,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
365WillieW TasbyTasbyCF365‌‌‌,1959,BAL,142,505,69,126,16,5,13,48,34,80,3,5,.250,.303,.378,.681
365JackieJ BrandtBrandtCF365‌‌‌,1964,BAL,137,523,66,127,25,1,13,47,45,104,1,4,.243,.305,.369,.674
365JeffJ ConineConine3B365‌‌‌,2000,BAL,119,409,53,116,20,2,13,46,36,53,4,3,.284,.341,.438,.779
365JeffJ ConineConine1B365‌‌‌,1999,BAL,139,444,54,129,31,1,13,75,30,40,0,3,.291,.335,.453,.788
365VladimirV GuerreroGuerreroDH365‌‌‌,2011,BAL,145,562,60,163,30,1,13,63,17,56,2,2,.290,.317,.416,.733
365BobbyB GrichGrich2B365‌‌‌,1976,BAL,144,518,93,138,31,4,13,54,86,99,14,6,.266,.373,.417,.790
365BeauB BellBellRF365‌‌‌,1938,SLB,147,526,91,138,35,3,13,84,71,46,1,3,.262,.350,.414,.764
365KenK SingletonSingletonRF365‌‌‌,1981,BAL,103,363,48,101,16,1,13,49,61,59,0,0,.278,.380,.435,.815
365RickR DempseyDempseyC365‌‌‌,1986,BAL,122,327,42,68,15,1,13,29,45,78,1,0,.208,.309,.379,.688
365ChitoC MartinezMartinezRF365‌‌‌,1991,BAL,67,216,32,58,12,1,13,33,11,51,1,1,.269,.303,.514,.817
365ShermS LollarLollarC365‌‌‌,1950,SLB,126,396,55,111,22,3,13,65,64,25,2,0,.280,.391,.449,.840
365RougnedR OdorOdor2B365‌‌‌,2022,BAL,135,426,49,88,19,3,13,53,32,109,6,1,.207,.275,.357,.632
365AdamA FrazierFrazier2B365‌‌‌,2023,BAL,141,412,59,99,21,2,13,60,32,68,11,4,.240,.300,.396,.696
365AndresA MoraMoraLF365‌‌‌,1977,BAL,77,233,32,57,8,2,13,44,5,53,0,0,.245,.261,.464,.725
365B.J.B SurhoffSurhoffLF365‌‌‌,2000,BAL,103,411,56,120,27,0,13,57,29,46,7,2,.292,.341,.453,.794
365BobbyB GrichGrich2B365‌‌‌,1975,BAL,150,524,81,136,26,4,13,57,107,88,14,10,.260,.389,.399,.788
365DickD KokosKokosLF365‌‌‌,1953,SLB,107,299,41,72,12,0,13,38,56,53,0,5,.241,.361,.411,.772
365NolanN ReimoldReimoldLF365‌‌‌,2011,BAL,87,267,40,66,10,3,13,45,28,57,7,2,.247,.328,.453,.781
365DougD DeCincesDeCinces3B365‌‌‌,1981,BAL,100,346,49,91,23,2,13,55,41,32,0,3,.263,.341,.454,.795
365PedroP SeverinoSeverinoC365‌‌‌,2019,BAL,96,305,37,76,13,0,13,44,29,73,3,1,.249,.321,.420,.741
365JayJ GibbonsGibbonsDH365‌‌‌,2006,BAL,90,343,34,95,23,0,13,46,32,48,0,0,.277,.341,.458,.799
365KenK WoodWoodRF365‌‌‌,1950,SLB,128,369,42,83,24,0,13,62,38,58,0,4,.225,.299,.396,.695
365JackJ BurnsBurns1B365‌‌‌,1934,SLB,154,612,86,157,28,8,13,73,62,47,9,3,.257,.327,.392,.719
365StanS SpenceSpenceCF365‌‌‌,1949,SLB,104,314,46,77,13,3,13,45,52,36,1,1,.245,.356,.430,.786
365BradyB AndersonAndersonLF365‌‌‌,1993,BAL,142,560,87,147,36,8,13,66,82,99,24,12,.263,.363,.425,.788
365ChrisC RichardRichard1B365‌‌‌,2000,BAL,56,199,38,55,14,2,13,36,15,38,7,5,.276,.335,.563,.898
365HeinieH ManushManushLF365‌‌‌,1928,SLB,154,638,104,241,47,20,13,108,39,14,17,5,.378,.414,.575,.989
365AubreyA HuffHuff1B365‌‌‌,2009,BAL,110,430,51,109,24,1,13,72,41,74,0,6,.253,.321,.405,.726
365LuisL MatosMatosCF365‌‌‌,2003,BAL,109,439,70,133,23,3,13,45,28,90,15,7,.303,.353,.458,.811
365KenK SingletonSingletonLF365‌‌‌,1976,BAL,154,544,62,151,25,2,13,70,79,76,2,2,.278,.366,.403,.769
365GlennG DavisDavisDH365‌‌‌,1992,BAL,106,398,46,110,15,2,13,48,37,65,1,0,.276,.338,.422,.760
365DwightD Smith Jr.SmithLF365‌‌‌,2019,BAL,101,357,46,86,16,3,13,53,26,82,5,1,.241,.297,.412,.709
365MartyM McManusMcManus2B365‌‌‌,1925,SLB,154,587,108,169,44,8,13,90,73,69,5,11,.288,.371,.457,.828
365BobB NiemanNiemanLF365‌‌‌,1957,BAL,129,445,61,123,17,6,13,70,63,86,4,4,.276,.363,.429,.792
365JorgeJ MateoMateoSS365‌‌‌,2022,BAL,150,494,63,109,25,7,13,50,27,147,35,9,.221,.267,.379,.646
365BoogB PowellPowell1B365‌‌‌,1967,BAL,125,415,53,97,14,1,13,55,55,94,1,3,.234,.324,.366,.690
365JackJ TobinTobinRF365‌‌‌,1922,SLB,146,625,122,207,34,8,13,66,56,22,7,9,.331,.388,.474,.862
365JackJ TobinTobinRF365‌‌‌,1923,SLB,151,637,92,202,32,15,13,73,42,13,8,7,.317,.363,.476,.839
365MikeM BordickBordickSS365‌‌‌,1998,BAL,151,465,59,121,29,1,13,51,39,65,6,7,.260,.328,.411,.739
365NickN MarkakisMarkakisRF365‌‌‌,2012,BAL,104,420,59,125,28,3,13,54,42,51,1,1,.298,.363,.471,.834
365SethS SmithSmithRF365‌‌‌,2017,BAL,111,330,50,85,19,0,13,32,36,79,2,0,.258,.340,.433,.773
365CalC Ripken Jr.RipkenSS365‌‌‌,1994,BAL,112,444,71,140,19,3,13,75,32,41,1,0,.315,.364,.459,.823
365JimJ TraberTraber1B365‌‌‌,1986,BAL,65,212,28,54,7,0,13,44,18,31,0,0,.255,.321,.472,.793
409GusG TriandosTriandos1B409‌‌‌,1955,BAL,140,481,47,133,17,3,12,65,40,55,0,0,.277,.333,.399,.732
409GeorgeG McQuinnMcQuinn1B409‌‌‌,1943,SLB,125,449,53,109,19,2,12,74,56,65,4,3,.243,.327,.374,.701
409GeronimoG GilGilC409‌‌‌,2002,BAL,125,422,33,98,19,0,12,45,21,88,2,2,.232,.270,.363,.633
409GusG TriandosTriandosC409‌‌‌,1960,BAL,109,364,36,98,18,0,12,54,41,62,0,0,.269,.343,.418,.761
409BobbyB GrichGrich2B409‌‌‌,1973,BAL,162,581,82,146,29,7,12,50,107,91,17,9,.251,.373,.387,.760
409BobbyB GrichGrichSS409‌‌‌,1972,BAL,133,460,66,128,21,3,12,50,53,96,13,6,.278,.358,.415,.773
409BoogB PowellPowell1B409‌‌‌,1974,BAL,110,344,37,91,13,1,12,45,52,58,0,1,.265,.358,.413,.771
409ChrisC HoilesHoilesC409‌‌‌,1997,BAL,99,320,45,83,15,0,12,49,51,86,1,0,.259,.375,.419,.794
409BobB NiemanNiemanLF409‌‌‌,1956,BAL,114,388,60,125,20,6,12,64,86,59,1,5,.322,.442,.497,.939
409NateN McLouthMcLouthLF409‌‌‌,2013,BAL,146,531,76,137,31,4,12,36,53,86,30,7,.258,.329,.399,.728
409RandyR MilliganMilligan1B409‌‌‌,1989,BAL,124,365,56,98,23,5,12,45,74,75,9,5,.268,.394,.458,.852
409BrianB RobertsRoberts2B409‌‌‌,2007,BAL,156,621,103,180,42,5,12,57,89,99,50,7,.290,.377,.432,.809
409GeorgeG McQuinnMcQuinn1B409‌‌‌,1942,SLB,145,554,86,145,32,5,12,78,60,77,1,1,.262,.335,.403,.738
409GeorgeG SislerSisler1B409‌‌‌,1925,SLB,150,649,100,224,21,15,12,105,27,24,11,12,.345,.371,.479,.850
409RioR RuizRuiz3B409‌‌‌,2019,BAL,127,370,35,86,13,2,12,46,40,88,0,1,.232,.306,.376,.682
409MikeM DevereauxDevereauxCF409‌‌‌,1990,BAL,108,367,48,88,18,1,12,49,28,48,13,12,.240,.291,.392,.683
409RickR DempseyDempseyC409‌‌‌,1985,BAL,132,362,54,92,19,0,12,52,50,87,0,1,.254,.345,.406,.751
409AlA ZarillaZarillaRF409‌‌‌,1948,SLB,144,529,77,174,39,3,12,74,48,48,11,6,.329,.389,.482,.871
409GeorgeG SislerSisler1B409‌‌‌,1921,SLB,138,582,125,216,38,18,12,104,34,27,35,11,.371,.411,.560,.971
409DaveD DuncanDuncanC409‌‌‌,1975,BAL,96,307,30,63,7,0,12,41,16,82,0,0,.205,.245,.345,.590
409MannyM MachadoMachado3B409‌‌‌,2014,BAL,82,327,38,91,14,0,12,32,20,68,2,0,.278,.324,.431,.755
409ElrodE HendricksHendricksC409‌‌‌,1969,BAL,105,295,36,72,5,0,12,38,39,44,0,1,.244,.333,.383,.716
409ElrodE HendricksHendricksC409‌‌‌,1970,BAL,106,322,32,78,9,0,12,41,33,44,1,0,.242,.317,.382,.699
409JeffJ HeathHeathLF409‌‌‌,1946,SLB,86,316,46,87,20,4,12,57,37,37,0,2,.275,.353,.478,.831
409TerryT CrowleyCrowleyX409‌‌‌,1980,BAL,92,233,33,67,8,0,12,50,29,21,0,0,.288,.364,.476,.840
409GeorgeG McQuinnMcQuinn1B409‌‌‌,1938,SLB,148,602,100,195,42,7,12,82,58,49,4,5,.324,.384,.477,.861
409DerrekD LeeLee1B409‌‌‌,2011,BAL,85,334,39,82,15,1,12,41,25,83,2,1,.246,.302,.404,.706
409BradyB AndersonAndersonLF409‌‌‌,1994,BAL,111,453,78,119,25,5,12,48,57,75,31,1,.263,.356,.419,.775
409RenatoR NúñezNúñez1B409‌‌‌,2020,BAL,52,195,29,50,10,0,12,31,17,64,0,0,.256,.324,.492,.816
409JimJ BottomleyBottomley1B409‌‌‌,1936,SLB,140,544,72,162,39,11,12,95,44,55,0,0,.298,.354,.476,.830
