0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
52ReggieR JacksonJacksonRF52‌‌‌,1971,OAK,150,567,87,157,29,3,32,80,63,161,16,10,.277,.352,.508,.860
52EricE ChavezChavez3B52‌‌‌,2001,OAK,151,552,91,159,43,0,32,114,41,99,8,2,.288,.338,.540,.878
57MiguelM TejadaTejadaSS57‌‌‌,2001,OAK,162,622,107,166,31,3,31,113,43,89,11,5,.267,.326,.476,.802
57SalS BandoBando3B57‌‌‌,1969,OAK,162,609,106,171,25,3,31,113,111,82,1,4,.281,.400,.484,.884
57JoseJ CansecoCansecoLF57‌‌‌,1987,OAK,159,630,81,162,35,3,31,113,50,157,15,3,.257,.310,.470,.780
57BobB JohnsonJohnsonLF57‌‌‌,1940,PHA,138,512,93,137,25,4,31,103,83,64,8,2,.268,.374,.514,.888
61BrandonB MossMoss1B61‌‌‌,2013,OAK,145,446,73,114,23,3,30,87,50,140,4,2,.256,.337,.522,.859
61BobB JohnsonJohnsonCF61‌‌‌,1938,PHA,152,563,114,176,27,9,30,113,87,73,9,8,.313,.406,.552,.958
61GusG ZernialZernialLF61‌‌‌,1955,KCA,120,413,62,105,9,3,30,84,30,90,1,0,.254,.304,.508,.812
61JimmieJ FoxxFoxx1B61‌‌‌,1931,PHA,139,515,93,150,32,10,30,120,73,84,4,3,.291,.380,.567,.947
61DaveD KingmanKingmanDH61‌‌‌,1985,OAK,158,592,66,141,16,0,30,91,62,114,3,2,.238,.309,.417,.726
61BrentB RookerRookerDH61‌‌‌,2023,OAK,137,463,61,114,20,1,30,69,49,172,4,0,.246,.329,.488,.817
61MiguelM TejadaTejadaSS61‌‌‌,2000,OAK,160,607,105,167,32,1,30,115,66,102,6,0,.275,.349,.479,.828
68SalS BandoBando3B68‌‌‌,1973,OAK,162,592,97,170,32,3,29,98,82,84,4,2,.287,.375,.498,.873
68ReggieR JacksonJacksonRF68‌‌‌,1968,OAK,154,553,82,138,13,6,29,74,50,171,14,4,.250,.316,.452,.768
68EricE ChavezChavez3B68‌‌‌,2004,OAK,125,475,87,131,20,0,29,77,95,99,6,3,.276,.397,.501,.898
68GusG ZernialZernialLF68‌‌‌,1952,PHA,145,549,76,144,15,1,29,100,70,87,5,1,.262,.347,.452,.799
68EricE ChavezChavez3B68‌‌‌,2003,OAK,156,588,94,166,39,5,29,101,62,89,8,3,.282,.350,.514,.864
68ReggieR JacksonJacksonRF68‌‌‌,1974,OAK,148,506,90,146,25,1,29,93,86,105,25,5,.289,.391,.514,.905
68GeneG TenaceTenaceC68‌‌‌,1975,OAK,158,498,83,127,17,0,29,87,106,127,7,4,.255,.395,.464,.859
68JoshJ WillinghamWillinghamLF68‌‌‌,2011,OAK,136,488,69,120,26,0,29,98,56,150,4,1,.246,.332,.477,.809
PLAYERPLAYER,YEARYEAR,TEAMTEAM,GG,ABAB,RR,HH,2B2B,3B3B,caret-upcaret-downHRcaret-upcaret-downHR,RBIRBI,BBBB,SOSO,SBSB,CSCS,AVGAVG,OBPOBP,SLGSLG,OPSOPS
68JoshJ DonaldsonDonaldson3B68‌‌‌,2014,OAK,158,608,93,155,31,2,29,98,76,130,8,0,.255,.342,.456,.798
68MattM OlsonOlson1B68‌‌‌,2018,OAK,162,580,85,143,33,0,29,84,70,163,2,1,.247,.335,.453,.788
78TonyT ArmasArmasRF78‌‌‌,1982,OAK,138,536,58,125,19,2,28,89,33,128,2,2,.233,.275,.433,.708
78RickeyR HendersonHendersonLF78‌‌‌,1990,OAK,136,489,119,159,33,3,28,61,97,60,65,10,.325,.439,.577,1.016
78BenB GrieveGrieveLF78‌‌‌,1999,OAK,148,486,80,129,21,0,28,86,63,108,4,0,.265,.358,.481,.839
78BobB JohnsonJohnsonLF78‌‌‌,1935,PHA,147,582,103,174,29,5,28,109,78,76,2,4,.299,.384,.510,.894
78JimJ GentileGentile1B78‌‌‌,1964,KCA,136,439,71,110,10,0,28,71,84,122,0,0,.251,.372,.465,.837
83GusG ZernialZernialLF83‌‌‌,1957,KCA,131,437,56,103,20,1,27,69,34,84,1,1,.236,.290,.471,.761
83DonD MincherMincher1B83‌‌‌,1970,OAK,140,463,62,114,18,0,27,74,56,71,5,4,.246,.327,.460,.787
83DwayneD MurphyMurphyCF83‌‌‌,1982,OAK,151,543,84,129,15,1,27,94,94,122,26,8,.238,.349,.418,.767
