0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
396JuanJ RiveraRiveraLF396‌‌‌,2011,TOR,70,247,22,60,11,0,6,28,22,41,3,2,.243,.305,.360,.665
396BillyB McKinneyMcKinneyLF396‌‌‌,2018,TOR,36,115,14,29,7,0,6,13,11,32,1,0,.252,.320,.470,.790
396CavanC BiggioBiggio2B396‌‌‌,2022,TOR,97,257,43,52,18,1,6,24,38,85,2,0,.202,.318,.350,.668
396TonyT FernandezFernandez3B396‌‌‌,1999,TOR,142,485,73,159,41,0,6,75,77,62,6,7,.328,.427,.449,.876
396EzequielE CarreraCarreraRF396‌‌‌,2016,TOR,110,270,47,67,9,1,6,23,27,70,7,4,.248,.323,.356,.679
396PatP KellyKelly2B396‌‌‌,1999,TOR,37,116,17,31,7,0,6,20,10,23,0,1,.267,.318,.483,.801
396JeffJ BurroughsBurroughsDH396‌‌‌,1985,TOR,86,191,19,49,9,3,6,28,34,36,0,1,.257,.366,.429,.795
396GreggG ZaunZaunC396‌‌‌,2004,TOR,107,338,46,91,24,0,6,36,47,61,0,2,.269,.367,.393,.760
396TravisT ShawShaw3B396‌‌‌,2020,TOR,50,163,17,39,10,0,6,17,16,50,0,0,.239,.306,.411,.717
396DarwinD BarneyBarney2B396‌‌‌,2017,TOR,129,336,34,78,14,0,6,25,18,64,7,2,.232,.275,.327,.602
396RajaiR DavisDavisLF396‌‌‌,2013,TOR,108,331,49,86,16,2,6,24,21,67,45,6,.260,.312,.375,.687
396JoséJ MolinaMolinaC396‌‌‌,2010,TOR,57,167,13,41,4,0,6,12,9,36,1,0,.246,.304,.377,.681
396GreggG ZaunZaunC396‌‌‌,2008,TOR,86,245,29,58,12,0,6,30,38,38,2,1,.237,.340,.359,.699
396AdamA LindLind1B396‌‌‌,2014,TOR,96,290,38,93,24,2,6,40,28,48,0,0,.321,.381,.479,.860
422RyanR GoinsGoins2B422‌‌‌,2015,TOR,128,376,52,94,16,4,5,45,39,83,2,1,.250,.318,.354,.672
422PatP BordersBordersC422‌‌‌,1988,TOR,56,154,15,42,6,3,5,21,3,24,0,0,.273,.285,.448,.733
422HectorH TorresTorresSS422‌‌‌,1977,TOR,91,266,33,64,7,3,5,26,16,33,1,1,.241,.282,.346,.628
422NelsonN LirianoLiriano2B422‌‌‌,1989,TOR,132,418,51,110,26,3,5,53,43,51,16,7,.263,.331,.376,.707
