0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
346GeneG MooreMooreRF346‌‌‌,1936,BSN,151,637,91,185,38,12,13,67,40,80,6,--,.290,.335,.449,.784
346JimmyJ BannonBannonX346‌‌‌,1894,BSN,128,494,130,166,29,10,13,114,62,42,47,--,.336,.414,.514,.928
346AdamA LaRocheLaRoche1B346‌‌‌,2004,ATL,110,324,45,90,27,1,13,45,27,78,0,0,.278,.333,.488,.821
346JeffJ BurroughsBurroughsLF346‌‌‌,1980,ATL,99,278,35,73,14,0,13,51,35,57,1,1,.263,.347,.453,.800
346VinceV DiMaggioDiMaggioCF346‌‌‌,1937,BSN,132,493,56,126,18,4,13,69,39,111,8,--,.256,.311,.387,.698
370BillB BrutonBrutonCF370‌‌‌,1960,MIL,151,629,112,180,27,13,12,54,41,97,22,13,.286,.330,.428,.758
370RalphR GarrGarrLF370‌‌‌,1972,ATL,134,554,87,180,22,0,12,53,25,41,25,9,.325,.359,.430,.789
370GeraldG PerryPerry1B370‌‌‌,1987,ATL,142,533,77,144,35,2,12,74,48,63,42,16,.270,.329,.411,.740
370HermanH LongLongSS370‌‌‌,1900,BSN,125,486,80,127,19,4,12,66,44,,26,--,.261,.325,.391,.716
370PinkyP WhitneyWhitney3B370‌‌‌,1934,BSN,146,563,58,146,26,2,12,79,25,54,7,--,.259,.294,.377,.671
370MaxM WestWestLF370‌‌‌,1941,BSN,138,484,63,134,28,4,12,68,72,68,5,--,.277,.373,.426,.799
PLAYERPLAYER,YEARYEAR,TEAMTEAM,GG,ABAB,RR,HH,2B2B,3B3B,caret-upcaret-downHRcaret-upcaret-downHR,RBIRBI,BBBB,SOSO,SBSB,CSCS,AVGAVG,OBPOBP,SLGSLG,OPSOPS
370RafaelR FurcalFurcalSS370‌‌‌,2005,ATL,154,616,100,175,31,11,12,58,62,78,46,10,.284,.348,.429,.777
370MattM KempKempLF370‌‌‌,2016,ATL,56,214,35,60,15,0,12,39,20,56,1,0,.280,.336,.519,.855
370BarryB BonnellBonnellLF370‌‌‌,1979,ATL,127,375,47,97,20,3,12,45,26,55,8,7,.259,.311,.424,.735
