0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
834FredF CarrollCarrollX834‌‌‌,1891,PIT,91,353,55,77,13,4,4,48,48,36,22,--,.218,.315,.312,.627
834LloydL WanerWanerCF834‌‌‌,1931,PIT,154,681,90,214,25,13,4,57,39,16,7,--,.314,.352,.407,.759
834JoseJ TabataTabataLF834‌‌‌,2011,PIT,91,334,53,89,18,1,4,21,40,61,16,7,.266,.349,.362,.711
834PedroP ÁlvarezÁlvarez3B834‌‌‌,2011,PIT,74,235,18,45,9,1,4,19,24,80,1,0,.191,.272,.289,.561
834BillB VirdonVirdonCF834‌‌‌,1965,PIT,135,481,58,134,22,5,4,24,30,49,4,3,.279,.322,.370,.692
834DaveD ParkerParkerRF834‌‌‌,1974,PIT,73,220,27,62,10,3,4,29,10,53,3,3,.282,.322,.409,.731
PLAYERPLAYER,YEARYEAR,TEAMTEAM,GG,ABAB,RR,HH,2B2B,3B3B,caret-upcaret-downHRcaret-upcaret-downHR,RBIRBI,BBBB,SOSO,SBSB,CSCS,AVGAVG,OBPOBP,SLGSLG,OPSOPS
834DaveD ParkerParkerRF834‌‌‌,1973,PIT,54,139,17,40,9,1,4,14,2,27,1,1,.288,.308,.453,.761
834HonusH WagnerWagnerX834‌‌‌,1900,PIT,135,527,107,201,45,22,4,100,41,,38,--,.381,.434,.573,1.007
834GabyG SanchezSanchez1B834‌‌‌,2012,PIT,50,116,18,28,6,0,4,13,13,20,0,0,.241,.323,.397,.720
834CarsonC BigbeeBigbeeLF834‌‌‌,1920,PIT,137,550,78,154,19,15,4,32,45,28,31,15,.280,.341,.391,.732
834ClydeC BarnhartBarnhartLF834‌‌‌,1928,PIT,61,196,18,58,6,2,4,30,11,9,3,--,.296,.333,.408,.741
834JoseJ PaganPagan3B834‌‌‌,1968,PIT,80,163,24,36,7,1,4,21,11,32,2,3,.221,.278,.350,.628
834JoseJ PaganPagan3B834‌‌‌,1966,PIT,109,368,44,97,15,6,4,54,13,38,0,2,.264,.292,.370,.662
834ClydeC BarnhartBarnhartLF834‌‌‌,1925,PIT,142,539,85,175,32,11,4,114,59,25,9,5,.325,.391,.447,.838
834ElbieE FletcherFletcher1B834‌‌‌,1946,PIT,148,532,72,136,25,8,4,66,111,37,4,--,.256,.384,.355,.739
834LouL BierbauerBierbauer2B834‌‌‌,1893,PIT,128,528,84,150,19,11,4,94,36,12,11,--,.284,.335,.384,.719
834AndyA LaRocheLaRoche3B834‌‌‌,2010,PIT,102,247,26,51,8,0,4,16,19,43,1,1,.206,.268,.287,.555
834JohnJ CangelosiCangelosiX834‌‌‌,1987,PIT,104,182,44,50,8,3,4,18,46,33,21,6,.275,.427,.418,.845
834SteveS PearcePearceRF834‌‌‌,2008,PIT,37,109,6,27,7,0,4,15,5,22,2,0,.248,.294,.422,.716
834KeithK OsikOsikC834‌‌‌,2000,PIT,46,123,11,36,6,1,4,22,14,11,3,0,.293,.387,.455,.842
834SteveS PearcePearce1B834‌‌‌,2009,PIT,60,165,19,34,13,1,4,16,21,43,1,0,.206,.296,.370,.666
